COORDENADES1;COORDENADES2;CARRER;TIPUS CUINA;IMATGE1;IMATGE2;IMATGE3;IMATGE4;IMATGE5;IMATGE6;IMATGE7;IMATGE8;IMATGE9;NOM
41.38332;2.1625;C Sepulveda 173;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13531986_1729681220578902_1108926306_n.jpg?ig_cache_key=MTI4Mjg4NzIyNTIyNjQxODIwNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13256769_1058468260905554_101428139_n.jpg?ig_cache_key=MTI2Mzk4MTAxNTE1NTEzNTU4Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.77.1080.1080/13328956_266619293727773_154591219_n.jpg?ig_cache_key=MTI2Mzk3NTMyNTU2MzU3Nzg1NA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13151218_1725724314379558_950534647_n.jpg?ig_cache_key=MTI0OTUxOTk2OTQzODM2NDcyNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13188157_800478593416538_722122528_n.jpg?ig_cache_key=MTI0ODAzMTA1NzQxMzcxMDE0Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c117.0.845.845/13098938_1173406049344819_1251023647_n.jpg?ig_cache_key=MTIzODU3MjQwNjY4ODc4NTM5OA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/12599393_456563331201416_488949338_n.jpg?ig_cache_key=MTIyNzYyNjMyOTI0ODEyNzI2MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12519083_989441034424416_1281519463_n.jpg?ig_cache_key=MTIyNDE0NTE2MjQ2NTY5ODMxNA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/12716786_1680912075516975_1403335908_n.jpg?ig_cache_key=MTE5MjYxMjgxOTA0OTUxNDc3MQ%3D%3D.2;Bar Bodega Sepulveda
41.37826;2.15611;C Sepulveda 76;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13556722_1743567079258239_767548992_n.jpg?ig_cache_key=MTI4Mjg1MTc5ODEzODM4ODY2OQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c81.0.917.917/13423408_132307600527247_1753515951_n.jpg?ig_cache_key=MTI4MDUxNDAxNTMxOTk5NTMzNw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13391172_974110676038615_1945369404_n.jpg?ig_cache_key=MTI3NjgwNDUzNTQxNjg2MzA1Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13398802_2045779608980642_753088346_n.jpg?ig_cache_key=MTI3NjIwNjkwODQxMTk2MjY3OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c107.0.866.866/13422952_1293794917299307_2105208415_n.jpg?ig_cache_key=MTI3NjEwNzc2NTc5ODAyNjEyNQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c30.0.850.850/13423630_1811001285799238_1555550663_n.jpg?ig_cache_key=MTI3MDYzODE3MDQ2NTQ2MjUyOA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/c113.0.853.853/13392719_1019750461427178_1399831713_n.jpg?ig_cache_key=MTI2ODMzNTkzNDQxNjI0NjUxNg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13408911_496378773906425_147177572_n.jpg?ig_cache_key=MTI2ODMzMzc0OTAyOTI0MjczMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13392684_1745846288967404_1523876811_n.jpg?ig_cache_key=MTI2NjY3NTQ2NDM3ODk3NDg2OQ%3D%3D.2;Restaurant Panqa
41.40314;2.17124;C Sicilia 255;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13398747_608169076012493_504488290_n.jpg?ig_cache_key=MTI3MzQyMTIxNDEwMzI2Nzk5Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13355655_630372163785366_275451591_n.jpg?ig_cache_key=MTI3MjQ3NzIxMDA0NzgzMDk1Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12556047_1708169722794377_1170061336_n.jpg?ig_cache_key=MTE4MTg0MTA1NDg5OTE1NDkxMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c227.0.625.625/12394203_1543596332632586_1892022912_n.jpg?ig_cache_key=MTE0ODYyNTY4Nzk3NDQ0ODAwMQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12338899_1680173695556054_248354937_n.jpg?ig_cache_key=MTE0NzMzNDkwOTExNTkxNjg5MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12338909_1691330691102479_1175659868_n.jpg?ig_cache_key=MTE0NjM3OTQyMzIwMjA3MTUzNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12328141_164837963873030_979974033_n.jpg?ig_cache_key=MTE0NjM3OTI5NzcwODQ5NTg1MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12276864_919404911488891_958140036_n.jpg?ig_cache_key=MTEzMzQ3NjQzNzgzMDczNzI2MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12299002_725558194245028_1588489887_n.jpg?ig_cache_key=MTEzMzQ3NTY3NDY4NTUxMzA0OQ%3D%3D.2.c;Restaurant La Cupula - Hispanos Siete Suiza
41.3765;2.15794;C Tamarit 117;Paellas y arroces;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573398_622332917927034_903333464_n.jpg?ig_cache_key=MTI4OTE2NjI4MzgxMjQyNTk5MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561909_1001145210000553_1835912908_n.jpg?ig_cache_key=MTI4OTEzMDg3OTAzODIwNjU5Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.133.1080.1080/13551830_1749515075322038_554602412_n.jpg?ig_cache_key=MTI4NTMwMDcwNTkzMDY5MDU0Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13551555_1062928043786987_627772174_n.jpg?ig_cache_key=MTI4NDc5NTQ5NjA2NTUxOTI5Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13525485_856098801201763_327401092_n.jpg?ig_cache_key=MTI4NDc3NTgzMzg5ODg4MjgzMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13402259_1734989030105221_250649193_n.jpg?ig_cache_key=MTI3OTA0NDkxMDU3NjI5MTgzNQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13423463_815078521957908_351587216_n.jpg?ig_cache_key=MTI3MzE5NTkzNDkwNjkyNjU0NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13381335_1554538551516336_767164427_n.jpg?ig_cache_key=MTI2MzgxNTU2MTU4MzI3OTcyOQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13298171_1034015900009010_609757407_n.jpg?ig_cache_key=MTI2MzgxNDE1ODk3NDQ2NzY1Mg%3D%3D.2;Restaurant El Raco de l'Aguir
41.37934;2.16172;C Tamarit 181;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13381430_181150965616604_2044052136_n.jpg?ig_cache_key=MTI2NDY0MjA2MzM3MTQzNDgyOQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13257006_987350347985275_426190306_n.jpg?ig_cache_key=MTI1ODA1NzM5Nzg3MjYzMDc0NA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12960084_1688062678123771_983057051_n.jpg?ig_cache_key=MTI1MDI1OTY0ODUyODQyMDI3MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12976672_1580454512264662_1807720093_n.jpg?ig_cache_key=MTIzODQ3MzIwODc5NDI5OTQ2NA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12445855_1536373156667341_907600477_n.jpg?ig_cache_key=MTIzMjU4ODIyMjgxMTg1NjU1NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.25.1080.1080/12912587_101035050303646_34424687_n.jpg?ig_cache_key=MTIzMDYwNzQ1NjY2MDUwNzg5Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12918047_1376166242409150_310431040_n.jpg?ig_cache_key=MTIyMDI2MTI1NzgxNTYyODg5NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12748376_1113872428632797_612599010_n.jpg?ig_cache_key=MTE5MDE1Mzg1MzY4ODkxOTY3Nw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/12725140_465129403676705_1832532301_n.jpg?ig_cache_key=MTE4OTg5NTcwMTcyMzcwNTIyOQ%3D%3D.2;Restaurant Amigo
41.37549;2.15661;C Tamarit 91;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13597782_651505175007567_728662625_n.jpg?ig_cache_key=MTI4OTE3NDM5MTYxMTk2ODU4Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557327_614701102026546_1741528120_n.jpg?ig_cache_key=MTI4OTExMzU4MDIzNTE5MzUwMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13551715_836044966528997_1041436682_n.jpg?ig_cache_key=MTI4OTA4MjIyMjQ1MTY1MjI2OQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573427_1802678506685165_1699951801_n.jpg?ig_cache_key=MTI4OTA2NTg0NTcyNTM3Njg3Nw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13556776_1070779846290582_200901077_n.jpg?ig_cache_key=MTI4OTA2MzMwMDAwMTE0MjcyOQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557241_2053650051527849_483265306_n.jpg?ig_cache_key=MTI4ODcwMzE5NTg0OTIwMjMxOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549486_592996670869149_1523481441_n.jpg?ig_cache_key=MTI4ODY1MjY5Nzg4MDMzMzkwNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c66.0.948.948/13549358_1616630675313614_1289439019_n.jpg?ig_cache_key=MTI4ODY0MjA0MDU0ODA1MDkzNg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.58.1080.1080/13628275_2062127087344915_1676032035_n.jpg?ig_cache_key=MTI4ODYyNTE2NzU2Nzg5MDIzMg%3D%3D.2.c;Bar Restaurant La Bodega 1900
41.37955;2.14409;C Tarragona 106;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12317680_807644046011931_538892667_n.jpg?ig_cache_key=MTE0NDEzMjM1NTA4MzczMjYyMg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12346006_497311780471735_1945368856_n.jpg?ig_cache_key=MTE0MjI0NjA3OTgxMjMzODg4OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11324889_493702414119539_254759931_n.jpg?ig_cache_key=OTg3ODMwMzc1Njk3NjE0MzAw.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/10616950_705551379538282_243603355_n.jpg?ig_cache_key=ODAyODM2MTQwNjY2NjI2NTI4.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/929195_1538397306391889_991668726_n.jpg?ig_cache_key=ODAyODM1MTE3Mzk5MDU2ODI2.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/10654989_949426758407544_93170004_n.jpg?ig_cache_key=ODAxODg2MDc4ODUxNTg4ODkz.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/10617153_1000632970044090_1042406438_n.jpg?ig_cache_key=ODAwOTE5NTIyMjcwOTgxNjU5.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/1172753_526544230770314_2098541986_n.jpg?ig_cache_key=NTc5MTQ4Mzk5NDI1OTc3MDE5.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/1740280_369820499882095_194871419_n.jpg?ig_cache_key=NTAwMDM5NjA5MTk2NDA3OTY4.2;Restaurant El Pati de Roma
41.38812;2.15705;C Valencia 163;Paellas y arroces;https://scontent-mad1-1.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13549615_273397929707298_989453527_n.jpg?ig_cache_key=MTI4ODMxMzE3MjM1MjU1NjQ2OA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13549418_252510555133179_1002969264_n.jpg?ig_cache_key=MTI4Nzc0NTEwODY5NDk2MzU0Ng%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573383_259938464377071_1265561697_n.jpg?ig_cache_key=MTI4Nzc0MTAzODIyMzQ2OTU4Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13562033_607166746124480_1880034428_n.jpg?ig_cache_key=MTI4NjUzMTQ1NjcwMDc3MDg3MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/13549383_1759714204277175_1310443980_n.jpg?ig_cache_key=MTI4NjI2MDcyMjQzOTYxNDUxMw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13561809_1562111657427885_2046087939_n.jpg?ig_cache_key=MTI4NTY5MTkxMDY4NTc4NTMzMw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573588_261636970875649_631779964_n.jpg?ig_cache_key=MTI4NDI3MDg1NjIyMjQwNDY2NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13534296_1738272289745405_1008001777_n.jpg?ig_cache_key=MTI4NDA1MTg4Mjg5MzEwNjgzNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13532004_230189080707490_1233306481_n.jpg?ig_cache_key=MTI4MzM3NTY1MTY2NzM0MDg5MA%3D%3D.2;Bar Restaurant Bosque Palermo
41.38852;2.15761;C Valencia 169;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13557162_826804030787961_1020420924_n.jpg?ig_cache_key=MTI4MjE3NDY4NTM2MjM4Njc0MA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/13402292_1761408767478692_1973590996_n.jpg?ig_cache_key=MTI3MjgxOTI0NTY1NjEzNjkwMw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13381204_570276036468597_1392463205_n.jpg?ig_cache_key=MTI2NjkwMDAzODcxNzgzMjQ0MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13388538_242725882775542_1030141780_n.jpg?ig_cache_key=MTI2NTI0OTQ2NzU0MDU0MDk4Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13385763_1757091047901770_1052366735_n.jpg?ig_cache_key=MTI2NDc2NjQ0ODAyNzQwNjE4MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c75.0.930.930/13355385_1854136548148497_1665455779_n.jpg?ig_cache_key=MTI2NDc2MzI4MDQwNTEzOTIyNA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13277712_1727429317529925_593777030_n.jpg?ig_cache_key=MTI2MTE4MDg5NDUyNDU5MDAyNA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13260942_1021302857906264_859812896_n.jpg?ig_cache_key=MTI1OTM0NDM2NjcyMDAwNjEzNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13298209_240056456360328_154578682_n.jpg?ig_cache_key=MTI1ODk2OTk1ODE1MjE2NDAwMg%3D%3D.2;Restaurant Taktika Berri
41.38888;2.15808;C Valencia 181;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c187.0.705.705/13381345_276834329336741_483245217_n.jpg?ig_cache_key=MTI3NDg2MDMxNDYxMjY5NTE5Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13423565_254588788266145_1065996810_n.jpg?ig_cache_key=MTI3MzkyODcwNjExNjI1NjE2MA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c130.0.820.820/12725024_805645346234389_594672149_n.jpg?ig_cache_key=MTIwMzEwOTIwODQ5ODEyOTg0Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11899480_914989201948959_1955419614_n.jpg?ig_cache_key=MTE5MjI1OTcxNTM4NTQ0OTM3Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.111.1080.1080/12749819_1693758410837952_726900573_n.jpg?ig_cache_key=MTE5MDIwNzk0MDQ5Nzk4Njk0OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/12748337_227608847583335_1346113317_n.jpg?ig_cache_key=MTE4OTM4ODA3MTM4OTQyMzc1Mg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12748174_649122668563547_453157086_n.jpg?ig_cache_key=MTE4ODcxMzY0NTM5ODgyMjE5Mw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/12749882_1560580637602440_427148743_n.jpg?ig_cache_key=MTE4ODcxMjc4NjY2NTQwOTgyMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/11261811_1740484686188638_1604609235_n.jpg?ig_cache_key=MTE4MzYwMDU3ODIwMjg0OTE3MA%3D%3D.2.c;Restaurant Degustacio Cata 1.81
41.38972;2.1592;C Valencia 199;Paellas y arroces;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13534122_1163954780328072_1331762202_n.jpg?ig_cache_key=MTI4NDI5NTA4NDQ4NTg2NTUyNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13473385_657052707787188_116190831_n.jpg?ig_cache_key=MTI4MzUzMDUwNDc0MjYxODA0OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c96.0.888.888/13573381_192964927772155_1576912059_n.jpg?ig_cache_key=MTI4Mjc4MjcxOTg5ODM1OTEzMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557303_362665037190715_231205476_n.jpg?ig_cache_key=MTI4MjE0NTMwNTY4MDk3NTM3MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13551612_871388786299603_835101371_n.jpg?ig_cache_key=MTI4MTM4NjQ1NzM1MzYyNTM4Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13473103_1793005117598106_1039277487_n.jpg?ig_cache_key=MTI4MDYzNDQxOTg3MTA4MzQ2Nw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13422815_544421635744899_1840061558_n.jpg?ig_cache_key=MTI3OTA4ODQwNTk5MjQ1NTI5NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13388518_1068786753156788_1026318110_n.jpg?ig_cache_key=MTI3ODQzNTQyMTgxNDAxMzA4Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13381048_508533235999314_675776901_n.jpg?ig_cache_key=MTI3NDg5MDAyNTk2Mzc2NTY3NQ%3D%3D.2;Restaurant Topik
41.38878;2.15829;C Valencia 206;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13394869_1046460738740721_1672154695_n.jpg?ig_cache_key=MTI3ODk2NjMyODEwMTA2MzA0Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13397446_1092628720793731_1647502639_n.jpg?ig_cache_key=MTI3MjcwNjY0OTI2NDEzMjI1OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13355385_255750978114299_542043274_n.jpg?ig_cache_key=MTI2NjY4NzI4ODU0MTQwNDc1MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13126795_239120119783006_1283305227_n.jpg?ig_cache_key=MTIzODU2NDc3OTY0NjM1NTE2OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13099117_1111596458892014_1682088334_n.jpg?ig_cache_key=MTIzNjk4MTQ1OTg5NDQwMzMzMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c236.0.607.607/13092475_266841900319274_1633157717_n.jpg?ig_cache_key=MTIzNTA1NjU5NTQ5MTk0ODc5Mw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/11378146_576743002491824_1223207883_n.jpg?ig_cache_key=MTIyMzM3NzExODY3MDEwNTY2NQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.95.1080.1080/12530839_212133779146767_376339469_n.jpg?ig_cache_key=MTIwNDgyNTkyMzI1MTM1OTI5OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12822420_1137480969625405_2124509753_n.jpg?ig_cache_key=MTIwMzg3MzYwNTk4NDQwNDg5Nw%3D%3D.2.c;Restaurant Qcuco!
41.39022;2.15986;C Valencia 207;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/13320096_246912579009175_2122954204_n.jpg?ig_cache_key=MTI1OTYyMTU0Mjk3OTk5MDkxMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13092351_239335966426172_1820795564_n.jpg?ig_cache_key=MTI0MDY2NDg4MjI3MDAxMDkyNQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12907244_1732085530346690_200488668_n.jpg?ig_cache_key=MTIyMjMwOTI5MDI0NDI2MzYyMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12965890_1009771069115662_2063840867_n.jpg?ig_cache_key=MTIyMDg3OTU1MTU3Njc1NjYwMQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12407603_1079415612082609_1058156698_n.jpg?ig_cache_key=MTE2OTU5NTMwMTcyMTE4Mzc2MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12145128_1660194417557185_555499404_n.jpg?ig_cache_key=MTA5MjIxMTgzODA4NTc5MjU0Nw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10261042_667858716646934_1068777480_n.jpg?ig_cache_key=MTAzMjA5NDI5ODIxMjE2NjM3NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11383302_794280634003594_61214428_n.jpg?ig_cache_key=MTAxNDQxNTk2NTI0ODIzNzU0Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/11282307_1445934709035418_2076154044_n.jpg?ig_cache_key=OTg1NjUwODIyNDA2NDYzOTAz.2;Restaurant Taberna Bodegon del Norte Marzan
